1021759260273926145,Sometimes you want life to be as colorful  and cheesy as MamaMia2
1021875612183666690,Just saw mamamia2 and it was as even more cringey and cheeseball-y than I could have ever imagined LOVE IT 
1021696360397955072,Rarely cry at the cinemas but almost had to ugly cry That ending was such a low blow to my feelings smhMamaMia2 MamaMiaHereWeGoAgain
1022342947830947840,I thought I liked the 1st one but after seeing this sequel I think I like this 2nd even better The right choice o…
1022648268042502144, Elizabeth8754: I just paid $8 to be depressed when I could’ve done it at home for free MamaMia2 whyyoudeadmeryl
1022150487238270977,Dissapointed young Harry was exactly like old Harry what happened to the Rock n Roll rebel known as Headbanger mamamia2
1021799413927358470,Right Brownie points for me Im off to see The cheese fest that will be MamaMia2
1022432406471622657,spoiler if u haven’t seen Mamma Mia 2i only want a 3rd Mamma Mia film if it’s about the lead up to Donna’s death…
1022586207002402817,There’s not enough MamaMia2 on my feed 
1022097883267358720, DoctorWho_FR_: MattSmith MamaMia2 MamaMiaHereWeGoAgain LilyJamesSo excited about this Matt and Lily looks amazing as always  ht…
1022572696994045953,MamaMia2 MamaMiaHereWeGoAgain I absolutely recommend it I love cher and Andy García Everyone is wonderful 
1021715063252516866,So did they forget to write the rest of Young Harry’s story into Mama Mia 2 He just disappears halfway through th…
1022452639605420033, Krusty101: Tonight more than ever l wished real life included spontaneous singing and dancing MamaMia2
1022702319765348352, briagenn: Saw MamaMia2 and now I’m questioning all my life decisions and wondering why I don’t live in Greece
1022160786737778688, TheJesuitPost: Can MamaMia2 teach us about how to live our faith -- by heroically loving and caring for one another (Check out TJP's…
1022152386989703168,all im sayin is mamamia2 is cute as hell and i think i fell in love with lily james last night
1022120997753901056, _oli01_: if my future boyfriend doesn’t sing waterloo to me in a restaurant full of people or sing to me on a boat i don’t want him tha…
1022753607911788544,I told you so colleagues who berated me for never seeing MamaMia I’m watching it now and as expected I despise…
1022212982330347520,MamaMia2 was a bigger disappointment than I am to my parents
1022178828737818636,i’m still fangirling over MamaMia2 and i’m not even sorry 
1022604186884734977,Just watched MamaMia2 and loved it Wasn’t as good as the first but I still enjoyed it Had to sing of course
